Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","1989","1989","ha","600","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","1990","1990","ha","400","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","1991","1991","ha","600","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","1992","1992","ha","610","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","1993","1993","ha","548","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","1994","1994","ha","615","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","1995","1995","ha","620","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","1996","1996","ha","625","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","1997","1997","ha","3000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","1998","1998","ha","5400","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","1999","1999","ha","5400","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","2000","2000","ha","5400","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","2001","2001","ha","5400","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","2002","2002","ha","5400","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","2003","2003","ha","8360","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","2004","2004","ha","8400","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","2005","2005","ha","9320","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","2006","2006","ha","11820","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","2007","2007","ha","7980","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","2008","2008","ha","8820","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","2009","2009","ha","9660","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","2010","2010","ha","10500","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","122","Sweet potatoes","2011","2011","ha","10500","","Official data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1961","1961","hg/ha","250000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1962","1962","hg/ha","250000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1963","1963","hg/ha","250000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1964","1964","hg/ha","266667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1965","1965","hg/ha","266667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1966","1966","hg/ha","266667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1967","1967","hg/ha","280000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1968","1968","hg/ha","266667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1969","1969","hg/ha","257143","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1970","1970","hg/ha","250000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1971","1971","hg/ha","285714","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1972","1972","hg/ha","253968","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1973","1973","hg/ha","238095","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1974","1974","hg/ha","250556","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1975","1975","hg/ha","235294","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1976","1976","hg/ha","241176","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1977","1977","hg/ha","235294","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1978","1978","hg/ha","235294","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1979","1979","hg/ha","241176","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1980","1980","hg/ha","247059","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1981","1981","hg/ha","235294","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1982","1982","hg/ha","205882","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1983","1983","hg/ha","176471","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1984","1984","hg/ha","166667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1985","1985","hg/ha","166667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1986","1986","hg/ha","133333","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1987","1987","hg/ha","133333","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1988","1988","hg/ha","130769","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1989","1989","hg/ha","116667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1990","1990","hg/ha","112500","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1991","1991","hg/ha","116667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1992","1992","hg/ha","122951","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1993","1993","hg/ha","127840","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1994","1994","hg/ha","121951","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1995","1995","hg/ha","129032","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1996","1996","hg/ha","131200","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1997","1997","hg/ha","206667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1998","1998","hg/ha","214815","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","1999","1999","hg/ha","214815","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","2000","2000","hg/ha","214815","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","2001","2001","hg/ha","214815","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","2002","2002","hg/ha","214815","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","2003","2003","hg/ha","178230","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","2004","2004","hg/ha","191667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","2005","2005","hg/ha","190021","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","2006","2006","hg/ha","187986","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","2007","2007","hg/ha","166667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","2008","2008","hg/ha","166667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","2009","2009","hg/ha","223602","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","2010","2010","hg/ha","214286","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","122","Sweet potatoes","2011","2011","hg/ha","214286","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1961","1961","tonnes","10000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1962","1962","tonnes","10000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1963","1963","tonnes","10000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1964","1964","tonnes","12000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1965","1965","tonnes","12000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1966","1966","tonnes","12000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1967","1967","tonnes","14000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1968","1968","tonnes","16000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1969","1969","tonnes","18000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1970","1970","tonnes","20000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1971","1971","tonnes","24000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1972","1972","tonnes","32000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1973","1973","tonnes","30000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1974","1974","tonnes","45100","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1975","1975","tonnes","40000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1976","1976","tonnes","41000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1977","1977","tonnes","40000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1978","1978","tonnes","40000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1979","1979","tonnes","41000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1980","1980","tonnes","42000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1981","1981","tonnes","40000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1982","1982","tonnes","35000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1983","1983","tonnes","30000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1984","1984","tonnes","25000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1985","1985","tonnes","20000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1986","1986","tonnes","10000","*","Unofficial figure"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1987","1987","tonnes","8000","*","Unofficial figure"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1988","1988","tonnes","8500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1989","1989","tonnes","7000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1990","1990","tonnes","4500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1991","1991","tonnes","7000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1992","1992","tonnes","7500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1993","1993","tonnes","7000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1994","1994","tonnes","7500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1995","1995","tonnes","8000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1996","1996","tonnes","8200","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1997","1997","tonnes","62000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1998","1998","tonnes","116000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","1999","1999","tonnes","116000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","122","Sweet potatoes","2000","2000","tonnes","116000","F","FAO estimate"
